timestamp	epoch	step	accuracy	loss
1711160174.634333	0	1	0.1250	2.2902
1711160175.246985	0	2	0.1250	2.3228
1711160175.25144	0	3	0.0625	2.3435
1711160175.254998	0	4	0.0312	2.3328
1711160175.258272	0	5	0.0938	2.3437
1711160175.261895	0	6	0.0625	2.3044
1711160175.2652311	0	7	0.0625	2.2880
1711160175.268877	0	8	0.1250	2.3067
1711160175.272546	0	9	0.0938	2.3091
1711160175.276625	0	10	0.0625	2.2990
1711160175.280309	0	11	0.1250	2.2855
1711160175.28433	0	12	0.1250	2.3641
1711160175.2876852	0	13	0.1562	2.2881
1711160175.29132	0	14	0.0938	2.3740
1711160175.29521	0	15	0.0625	2.3168
1711160175.298971	0	16	0.1250	2.3075
1711160175.303333	0	17	0.1562	2.3083
1711160175.307019	0	18	0.0625	2.3069
1711160175.310622	0	19	0.1250	2.2913
1711160175.314215	0	20	0.1875	2.2350
1711160175.318076	0	21	0.0938	2.2904
1711160175.321695	0	22	0.0938	2.3210
1711160175.3252769	0	23	0.0312	2.2996
1711160175.328758	0	24	0.1250	2.2920
1711160175.332526	0	25	0.0938	2.2889
1711160175.336181	0	26	0.1562	2.2625
1711160175.3397381	0	27	0.0625	2.3025
1711160175.34336	0	28	0.1250	2.2943
1711160175.347024	0	29	0.0938	2.2748
1711160175.350809	0	30	0.0312	2.3158
1711160175.3547468	0	31	0.0625	2.2913
1711160175.3584268	0	32	0.0938	2.2884
1711160175.362266	0	33	0.0938	2.3056
1711160175.3660002	0	34	0.1875	2.2401
1711160175.369787	0	35	0.1875	2.2787
1711160175.373734	0	36	0.2500	2.2737
1711160175.3774111	0	37	0.0625	2.2976
1711160175.3812811	0	38	0.1875	2.2823
1711160175.385115	0	39	0.1562	2.2614
1711160175.388822	0	40	0.3750	2.2278
1711160175.3925602	0	41	0.2812	2.2558
1711160175.396378	0	42	0.2188	2.2691
1711160175.400254	0	43	0.2188	2.2622
1711160175.40392	0	44	0.0625	2.2858
1711160175.407823	0	45	0.2500	2.2828
1711160175.411705	0	46	0.2188	2.2698
1711160175.415642	0	47	0.0938	2.2720
1711160175.419785	0	48	0.2500	2.2605
1711160175.4237041	0	49	0.1875	2.2762
1711160175.4273121	0	50	0.1875	2.2672
1711160175.431082	0	51	0.2500	2.2635
1711160175.4349189	0	52	0.1250	2.2435
1711160175.438717	0	53	0.2188	2.2376
1711160175.442828	0	54	0.2812	2.2454
1711160175.446618	0	55	0.2812	2.2201
1711160175.4503639	0	56	0.2500	2.2385
1711160175.4541	0	57	0.1250	2.2635
1711160175.458108	0	58	0.1562	2.2554
1711160175.461819	0	59	0.1562	2.2782
1711160175.465599	0	60	0.1562	2.2571
1711160175.469324	0	61	0.1562	2.2385
1711160175.473216	0	62	0.2812	2.2480
1711160175.476984	0	63	0.1250	2.2742
1711160175.480782	0	64	0.2500	2.2279
1711160175.485132	0	65	0.1875	2.2480
1711160175.488857	0	66	0.2188	2.2881
1711160175.492806	0	67	0.2500	2.2163
1711160175.4965749	0	68	0.1875	2.2191
1711160175.500258	0	69	0.2188	2.2679
1711160175.504169	0	70	0.2812	2.2093
1711160175.507926	0	71	0.2812	2.2450
1711160175.511668	0	72	0.1562	2.2604
1711160175.515425	0	73	0.2500	2.2426
1711160175.519147	0	74	0.2188	2.2385
1711160175.5228958	0	75	0.2812	2.2130
1711160175.526641	0	76	0.1875	2.2654
1711160175.530339	0	77	0.2812	2.2020
1711160175.5341902	0	78	0.2500	2.2261
1711160175.537971	0	79	0.2812	2.1994
1711160175.541662	0	80	0.2500	2.2282
1711160175.5456011	0	81	0.3438	2.2298
1711160175.549375	0	82	0.2188	2.2418
1711160175.553128	0	83	0.3125	2.2283
1711160175.557045	0	84	0.2500	2.2381
1711160175.560896	0	85	0.3750	2.2025
1711160175.564676	0	86	0.2500	2.2219
1711160175.568432	0	87	0.2188	2.2209
1711160175.5721412	0	88	0.3750	2.2068
1711160175.5761049	0	89	0.5000	2.1643
1711160175.579733	0	90	0.3125	2.2023
