timestamp	epoch	step	accuracy	loss
1727147074.48192	0	1	0.0625	2.2993
1727147075.076261	0	2	0.0938	2.3068
1727147075.080684	0	3	0.1250	2.3363
1727147075.085353	0	4	0.1562	2.2928
1727147075.089577	0	5	0.0938	2.3159
1727147075.093777	0	6	0.0000	2.3180
1727147075.097642	0	7	0.0625	2.2861
1727147075.1015732	0	8	0.0938	2.3107
1727147075.1060789	0	9	0.1562	2.2964
1727147075.1103191	0	10	0.0625	2.3180
1727147075.114652	0	11	0.1250	2.2279
1727147075.1192052	0	12	0.0938	2.3736
1727147075.12377	0	13	0.0938	2.2935
1727147075.128103	0	14	0.1562	2.3426
1727147075.1328351	0	15	0.0312	2.2911
1727147075.137366	0	16	0.0312	2.3187
1727147075.1420648	0	17	0.1250	2.3031
1727147075.14668	0	18	0.0625	2.2911
1727147075.151377	0	19	0.1250	2.3245
1727147075.155872	0	20	0.0938	2.2527
1727147075.160545	0	21	0.0312	2.3215
1727147075.16539	0	22	0.1250	2.3278
1727147075.170093	0	23	0.1562	2.2788
1727147075.174925	0	24	0.1562	2.2976
1727147075.1796968	0	25	0.1562	2.2925
1727147075.1846132	0	26	0.1875	2.2816
1727147075.1892369	0	27	0.0625	2.3228
1727147075.193912	0	28	0.1250	2.3110
1727147075.198622	0	29	0.0625	2.2883
1727147075.203048	0	30	0.0938	2.3365
1727147075.207754	0	31	0.0312	2.3075
1727147075.2124429	0	32	0.1250	2.3055
1727147075.2170858	0	33	0.0312	2.3286
1727147075.221872	0	34	0.1562	2.2641
1727147075.2267892	0	35	0.2188	2.2781
1727147075.231374	0	36	0.2188	2.2778
1727147075.235861	0	37	0.2188	2.2933
1727147075.240376	0	38	0.1250	2.2854
1727147075.2452621	0	39	0.1562	2.2863
1727147075.249867	0	40	0.2188	2.2469
1727147075.255221	0	41	0.1250	2.2699
1727147075.260063	0	42	0.1875	2.2846
1727147075.2648299	0	43	0.1250	2.2763
1727147075.269398	0	44	0.0625	2.2789
1727147075.273958	0	45	0.2188	2.2859
1727147075.2786748	0	46	0.0625	2.2840
1727147075.2833338	0	47	0.1250	2.2809
1727147075.28882	0	48	0.1875	2.2550
1727147075.294055	0	49	0.0312	2.3007
1727147075.3000169	0	50	0.0938	2.2895
1727147075.3056982	0	51	0.2188	2.2820
1727147075.311585	0	52	0.1562	2.2626
1727147075.3170629	0	53	0.2500	2.2485
1727147075.322835	0	54	0.2500	2.2623
1727147075.3281522	0	55	0.2812	2.2362
1727147075.334131	0	56	0.2188	2.2776
1727147075.339862	0	57	0.1250	2.2829
1727147075.345407	0	58	0.1250	2.2672
1727147075.351068	0	59	0.1562	2.3049
1727147075.356386	0	60	0.2188	2.2633
1727147075.361662	0	61	0.2188	2.2428
1727147075.367411	0	62	0.0938	2.2440
1727147075.3729448	0	63	0.2188	2.2620
1727147075.377863	0	64	0.2188	2.2556
1727147075.3834398	0	65	0.2500	2.2557
1727147075.3896132	0	66	0.1250	2.3182
1727147075.3943622	0	67	0.3125	2.2485
1727147075.398964	0	68	0.1875	2.2790
1727147075.4039328	0	69	0.2500	2.2916
1727147075.408621	0	70	0.3125	2.2570
1727147075.413106	0	71	0.1875	2.2986
1727147075.417975	0	72	0.0938	2.2948
1727147075.4226182	0	73	0.1250	2.2847
1727147075.4273658	0	74	0.0938	2.2835
1727147075.432072	0	75	0.1562	2.2745
1727147075.436696	0	76	0.1562	2.2673
1727147075.441159	0	77	0.1250	2.2572
1727147075.445868	0	78	0.2188	2.2534
1727147075.450378	0	79	0.1875	2.2526
1727147075.4549718	0	80	0.1875	2.3050
1727147075.459559	0	81	0.0938	2.2949
1727147075.464214	0	82	0.0938	2.2689
1727147075.4689448	0	83	0.1562	2.2524
1727147075.473548	0	84	0.1875	2.2639
1727147075.478213	0	85	0.1250	2.2812
1727147075.48278	0	86	0.1250	2.3068
1727147075.487962	0	87	0.1250	2.2844
1727147075.4926689	0	88	0.0938	2.2855
1727147075.4977689	0	89	0.2812	2.2270
1727147075.50244	0	90	0.1562	2.2898
1727147075.5071712	0	91	0.4062	2.2290
1727147075.511816	0	92	0.2500	2.2510
1727147075.517029	0	93	0.2500	2.2745
1727147075.526648	0	94	0.2188	2.2514
1727147075.531515	0	95	0.2500	2.2489
1727147075.536122	0	96	0.2188	2.2542
1727147075.540941	0	97	0.1875	2.2382
1727147075.545582	0	98	0.1250	2.2585
1727147075.550912	0	99	0.2812	2.2330
1727147075.555858	0	100	0.2500	2.2234
1727147075.5604749	0	101	0.2500	2.2543
1727147075.565108	0	102	0.2812	2.2108
1727147075.57004	0	103	0.2812	2.1923
1727147075.575076	0	104	0.2188	2.2211
1727147075.579772	0	105	0.2500	2.2629
1727147075.585013	0	106	0.3125	2.2293
1727147075.589528	0	107	0.2500	2.2241
1727147075.594357	0	108	0.2188	2.2263
1727147075.599802	0	109	0.4062	2.2203
1727147075.604506	0	110	0.2500	2.2427
1727147075.609121	0	111	0.3438	2.2309
1727147075.6139379	0	112	0.2812	2.2200
1727147075.619264	0	113	0.3125	2.2114
1727147075.624289	0	114	0.2188	2.2324
1727147075.629171	0	115	0.2500	2.2396
1727147075.633934	0	116	0.2500	2.2479
1727147075.638464	0	117	0.1875	2.2663
1727147075.64322	0	118	0.2188	2.2624
1727147075.648182	0	119	0.1562	2.2767
1727147075.653873	0	120	0.2500	2.2014
1727147075.659155	0	121	0.1250	2.2435
1727147075.6638432	0	122	0.2500	2.2493
1727147075.668788	0	123	0.1562	2.2472
1727147075.673207	0	124	0.2188	2.2291
1727147075.6776829	0	125	0.3438	2.2315
1727147075.682393	0	126	0.2188	2.2147
1727147075.687671	0	127	0.2500	2.2014
1727147075.692587	0	128	0.3438	2.2222
1727147075.6972852	0	129	0.1875	2.2007
1727147075.702104	0	130	0.2812	2.1854
1727147075.706723	0	131	0.3438	2.2118
1727147075.711144	0	132	0.2500	2.2236
1727147075.716	0	133	0.1875	2.2396
1727147075.721169	0	134	0.3438	2.1824
1727147075.725914	0	135	0.2500	2.2619
1727147075.730339	0	136	0.1875	2.2248
1727147075.735008	0	137	0.2188	2.2476
1727147075.739562	0	138	0.1562	2.2491
1727147075.744106	0	139	0.1250	2.2533
1727147075.7486238	0	140	0.2500	2.2013
1727147075.753626	0	141	0.3125	2.2009
1727147075.758244	0	142	0.2188	2.2256
1727147075.762788	0	143	0.3438	2.1916
1727147075.76723	0	144	0.3125	2.2204
1727147075.7717278	0	145	0.1250	2.2761
1727147075.7762299	0	146	0.0938	2.2422
1727147075.7807722	0	147	0.1875	2.2383
1727147075.786286	0	148	0.3125	2.2120
1727147075.790934	0	149	0.0938	2.2548
1727147075.7955651	0	150	0.0938	2.2892
1727147075.801225	0	151	0.1875	2.2592
1727147075.8058398	0	152	0.1875	2.2386
1727147075.810755	0	153	0.4688	2.1503
1727147075.815537	0	154	0.3438	2.1984
1727147075.820941	0	155	0.2188	2.2296
1727147075.826234	0	156	0.3125	2.1887
1727147075.831284	0	157	0.1562	2.2918
1727147075.836258	0	158	0.0938	2.3163
1727147075.8407118	0	159	0.2500	2.2265
1727147075.845532	0	160	0.1875	2.2344
1727147075.849984	0	161	0.2188	2.1936
1727147075.8556979	0	162	0.3438	2.2046
1727147075.860024	0	163	0.2500	2.2322
1727147075.865153	0	164	0.2188	2.2277
1727147075.8702831	0	165	0.3438	2.2089
1727147075.875295	0	166	0.2188	2.2527
1727147075.882226	0	167	0.1562	2.2600
1727147075.887409	0	168	0.2812	2.2108
1727147075.8931	0	169	0.1875	2.2259
1727147075.8990889	0	170	0.1875	2.2367
1727147075.904104	0	171	0.1875	2.2396
1727147075.909837	0	172	0.1562	2.2229
1727147075.9151008	0	173	0.3750	2.1693
1727147075.920275	0	174	0.1875	2.2056
1727147075.925122	0	175	0.2188	2.2434
1727147075.9302819	0	176	0.2500	2.1921
1727147075.935158	0	177	0.2500	2.2498
1727147075.940091	0	178	0.2812	2.1739
1727147075.946214	0	179	0.3438	2.1315
1727147075.951173	0	180	0.3438	2.1951
1727147075.9559958	0	181	0.2188	2.2473
1727147075.960882	0	182	0.1562	2.2405
1727147075.965707	0	183	0.3125	2.1987
1727147075.9706318	0	184	0.2188	2.2160
1727147075.975917	0	185	0.2188	2.2090
1727147075.980844	0	186	0.2812	2.1681
1727147075.985845	0	187	0.2500	2.2336
1727147075.990863	0	188	0.2812	2.2050
1727147075.995771	0	189	0.1562	2.2413
1727147076.000361	0	190	0.2500	2.2246
1727147076.005117	0	191	0.2812	2.2008
1727147076.011897	0	192	0.2812	2.1912
1727147076.016453	0	193	0.3438	2.1794
1727147076.022706	0	194	0.3438	2.1727
1727147076.027182	0	195	0.2188	2.2005
1727147076.0318232	0	196	0.2188	2.1785
1727147076.036414	0	197	0.1875	2.2296
1727147076.041279	0	198	0.2500	2.2352
1727147076.046497	0	199	0.2500	2.2007
1727147076.05206	0	200	0.2812	2.1649
1727147076.056802	0	201	0.3125	2.1948
1727147076.061708	0	202	0.2188	2.2305
1727147076.066912	0	203	0.1875	2.2140
1727147076.071866	0	204	0.1250	2.2868
1727147076.076791	0	205	0.2500	2.2028
1727147076.081198	0	206	0.3438	2.1962
1727147076.085912	0	207	0.2500	2.2470
1727147076.090352	0	208	0.3125	2.2066
1727147076.095406	0	209	0.3125	2.2418
1727147076.099892	0	210	0.3125	2.2298
1727147076.1044638	0	211	0.2188	2.2351
