timestamp	epoch	step	accuracy	loss
1711161149.441216	0	1	0.1250	2.2902
1711161150.053992	0	2	0.1250	2.3228
1711161150.05849	0	3	0.0625	2.3435
1711161150.062062	0	4	0.0312	2.3328
1711161150.0656052	0	5	0.0938	2.3437
1711161150.069102	0	6	0.0625	2.3044
1711161150.072633	0	7	0.0625	2.2880
1711161150.076159	0	8	0.1250	2.3067
1711161150.079957	0	9	0.0938	2.3091
1711161150.084127	0	10	0.0625	2.2990
1711161150.08823	0	11	0.1250	2.2855
1711161150.092155	0	12	0.1250	2.3641
1711161150.095933	0	13	0.1562	2.2881
1711161150.0996952	0	14	0.0938	2.3740
1711161150.103252	0	15	0.0625	2.3168
1711161150.107156	0	16	0.1250	2.3075
1711161150.1107469	0	17	0.1562	2.3083
1711161150.114507	0	18	0.0625	2.3069
1711161150.118315	0	19	0.1250	2.2913
1711161150.122067	0	20	0.1875	2.2350
1711161150.125901	0	21	0.0938	2.2904
1711161150.130039	0	22	0.0938	2.3210
1711161150.133914	0	23	0.0312	2.2996
1711161150.137609	0	24	0.1250	2.2920
1711161150.141335	0	25	0.0938	2.2889
1711161150.145043	0	26	0.1562	2.2625
1711161150.14881	0	27	0.0625	2.3025
1711161150.1525471	0	28	0.1250	2.2943
1711161150.156498	0	29	0.0938	2.2748
1711161150.160209	0	30	0.0312	2.3158
1711161150.164026	0	31	0.0625	2.2913
1711161150.1677282	0	32	0.0938	2.2884
1711161150.1715899	0	33	0.0938	2.3056
1711161150.175518	0	34	0.1875	2.2401
1711161150.1793642	0	35	0.1875	2.2787
1711161150.183128	0	36	0.2500	2.2737
1711161150.186878	0	37	0.0625	2.2976
1711161150.190699	0	38	0.1875	2.2823
1711161150.194459	0	39	0.1562	2.2614
1711161150.198316	0	40	0.3750	2.2278
1711161150.202071	0	41	0.2812	2.2558
1711161150.205803	0	42	0.2188	2.2691
1711161150.2095518	0	43	0.2188	2.2622
1711161150.2134778	0	44	0.0625	2.2858
1711161150.2177181	0	45	0.2500	2.2828
1711161150.22149	0	46	0.2188	2.2698
1711161150.22556	0	47	0.0938	2.2720
1711161150.229248	0	48	0.2500	2.2605
1711161150.233042	0	49	0.1875	2.2762
1711161150.236863	0	50	0.1875	2.2672
1711161150.240618	0	51	0.2500	2.2635
1711161150.24438	0	52	0.1250	2.2435
1711161150.248398	0	53	0.2188	2.2376
1711161150.252102	0	54	0.2812	2.2454
1711161150.255862	0	55	0.2812	2.2201
1711161150.259594	0	56	0.2500	2.2385
1711161150.263467	0	57	0.1250	2.2635
1711161150.2673311	0	58	0.1562	2.2554
1711161150.271295	0	59	0.1562	2.2782
1711161150.275145	0	60	0.1562	2.2571
1711161150.278869	0	61	0.1562	2.2385
1711161150.282588	0	62	0.2812	2.2480
1711161150.286347	0	63	0.1250	2.2742
1711161150.2902231	0	64	0.2500	2.2279
1711161150.293932	0	65	0.1875	2.2480
1711161150.297792	0	66	0.2188	2.2881
1711161150.301538	0	67	0.2500	2.2163
1711161150.305207	0	68	0.1875	2.2191
1711161150.308896	0	69	0.2188	2.2679
1711161150.312578	0	70	0.2812	2.2093
1711161150.316333	0	71	0.2812	2.2450
1711161150.3200169	0	72	0.1562	2.2604
1711161150.3238158	0	73	0.2500	2.2426
1711161150.327564	0	74	0.2188	2.2385
1711161150.331358	0	75	0.2812	2.2130
1711161150.335117	0	76	0.1875	2.2654
1711161150.338882	0	77	0.2812	2.2020
1711161150.342582	0	78	0.2500	2.2261
1711161150.346386	0	79	0.2812	2.1994
1711161150.350042	0	80	0.2500	2.2282
1711161150.353767	0	81	0.3438	2.2298
1711161150.357483	0	82	0.2188	2.2418
1711161150.361121	0	83	0.3125	2.2283
1711161150.365419	0	84	0.2500	2.2381
1711161150.369765	0	85	0.3750	2.2025
1711161150.373547	0	86	0.2500	2.2219
1711161150.3773088	0	87	0.2188	2.2209
1711161150.381087	0	88	0.3750	2.2068
1711161150.384765	0	89	0.5000	2.1643
1711161150.388551	0	90	0.3125	2.2023
1711161150.3923972	0	91	0.4375	2.1723
1711161150.396208	0	92	0.2812	2.2020
1711161150.400049	0	93	0.2500	2.2001
1711161150.403678	0	94	0.3750	2.1721
1711161150.407412	0	95	0.4688	2.1770
1711161150.41115	0	96	0.3125	2.1937
1711161150.414973	0	97	0.3438	2.2076
1711161150.418653	0	98	0.6250	2.1359
1711161150.422438	0	99	0.4688	2.1468
1711161150.426087	0	100	0.4375	2.1463
1711161150.42986	0	101	0.4062	2.1469
1711161150.4334872	0	102	0.5625	2.0994
1711161150.4373388	0	103	0.4688	2.1462
1711161150.441073	0	104	0.4375	2.1109
1711161150.444704	0	105	0.4062	2.1569
1711161150.448462	0	106	0.4062	2.1229
1711161150.4521222	0	107	0.4375	2.1229
1711161150.4557319	0	108	0.4688	2.0993
1711161150.459418	0	109	0.5938	2.0775
1711161150.4632142	0	110	0.3750	2.1816
1711161150.467156	0	111	0.6250	2.0947
1711161150.470964	0	112	0.5000	2.0698
1711161150.474659	0	113	0.4375	2.1075
1711161150.478453	0	114	0.5625	2.1099
1711161150.482393	0	115	0.6562	2.0246
1711161150.4865851	0	116	0.4062	2.1760
1711161150.490672	0	117	0.4375	2.0709
1711161150.49438	0	118	0.4688	2.1196
1711161150.498555	0	119	0.5938	2.0720
1711161150.502243	0	120	0.6875	2.0000
1711161150.5061069	0	121	0.4062	2.0993
1711161150.5099468	0	122	0.6250	2.0390
1711161150.513749	0	123	0.4688	2.0818
1711161150.517641	0	124	0.6250	2.0246
1711161150.521628	0	125	0.6250	2.0613
1711161150.525617	0	126	0.5000	2.0720
1711161150.5294669	0	127	0.6250	1.9845
1711161150.5331352	0	128	0.5312	2.0525
1711161150.536921	0	129	0.5938	2.0644
1711161150.5409012	0	130	0.4688	2.0265
1711161150.544801	0	131	0.6250	1.9336
1711161150.548588	0	132	0.6250	2.0089
1711161150.553136	0	133	0.5000	2.0357
1711161150.557089	0	134	0.6875	1.9349
1711161150.560881	0	135	0.5000	2.0327
1711161150.564658	0	136	0.5312	1.9273
1711161150.5685172	0	137	0.4688	2.0327
1711161150.572246	0	138	0.6875	1.8640
1711161150.575892	0	139	0.5625	1.9828
1711161150.579781	0	140	0.6875	1.9211
1711161150.5837362	0	141	0.6562	1.9192
1711161150.587749	0	142	0.6250	1.9705
1711161150.591881	0	143	0.6250	1.9582
1711161150.595638	0	144	0.7188	1.8570
1711161150.599283	0	145	0.5000	1.9791
